,day,type,direction,amount,balance
2176,110,CLIENT_OUT,out,1481067.39,48450741.93
2177,110,CLIENT_OUT,out,3959055.31,44491686.63
2178,110,DEPOSIT_IN,in,8534924.65,53026611.28
2179,110,CLIENT_OUT,out,2339823.25,50686788.03
2180,110,CLIENT_OUT,out,1585339.12,49101448.9
2181,110,DEPOSIT_IN,in,1554035.99,50655484.89
2182,110,CLIENT_OUT,out,2083003.63,48572481.27
2183,110,CLIENT_OUT,out,3464545.5,45107935.76
2184,110,CLIENT_OUT,out,330845.83,44777089.94
2185,110,CLIENT_OUT,out,742515.24,44034574.7
2186,110,CLIENT_OUT,out,4568875.69,39465699.0
2187,110,CLIENT_IN,in,1680864.05,41146563.06
2188,111,CLIENT_IN,in,922485.7,42069048.76
2189,111,CLIENT_IN,in,4694780.6,46763829.36
2190,111,LOAN_ISSUE,out,17266947.2,29496882.16
2191,111,CLIENT_IN,in,1025542.18,30522424.34
2192,111,CLIENT_OUT,out,2017252.01,28505172.32
2193,111,CLIENT_OUT,out,1282801.0,27222371.33
2194,111,CLIENT_IN,in,1589163.21,28811534.53
2195,111,LOAN_ISSUE,out,6148856.15,22662678.38
2196,111,CLIENT_IN,in,3903668.08,26566346.46
2197,111,CLIENT_IN,in,2394327.28,28960673.74
2198,111,CLIENT_IN,in,4057831.48,33018505.22
2199,111,CLIENT_OUT,out,732416.69,32286088.53
2200,111,CLIENT_IN,in,1037478.52,33323567.05
2201,111,CLIENT_IN,in,1611648.59,34935215.64
2202,111,CLIENT_OUT,out,4440402.83,30494812.81
2203,111,CLIENT_IN,in,1807395.35,32302208.15
2204,111,CLIENT_IN,in,3847826.37,36150034.52
2205,111,LOAN_ISSUE,out,17059078.62,19090955.9
2206,111,CLIENT_IN,in,2782706.78,21873662.68
2207,111,CLIENT_OUT,out,2266498.79,19607163.9
2208,111,CLIENT_IN,in,672589.47,20279753.36
2209,111,CLIENT_OUT,out,2464649.12,17815104.24
2210,111,CLIENT_IN,in,2952930.79,20768035.04
2211,112,LOAN_ISSUE,out,16342988.9,10000000.0
2212,112,CLIENT_OUT,out,1563924.66,10000000.0
2213,112,DEPOSIT_IN,in,4768941.82,14768941.82
2214,112,CLIENT_OUT,out,3530927.9,11238013.91
2215,112,CLIENT_OUT,out,4789135.84,10000000.0
2216,112,DEPOSIT_IN,in,8266122.05,18266122.05
2217,112,CLIENT_OUT,out,3868936.78,14397185.27
2218,112,CLIENT_OUT,out,2963152.32,11434032.96
2219,112,LOAN_ISSUE,out,6845137.9,10000000.0
2220,112,CLIENT_OUT,out,322164.29,10000000.0
2221,112,CLIENT_OUT,out,4105394.2,10000000.0
2222,112,CLIENT_OUT,out,4330479.08,10000000.0
2223,112,CLIENT_IN,in,4946402.27,14946402.27
2224,112,CLIENT_IN,in,4887002.23,19833404.5
2225,112,CLIENT_IN,in,938150.96,20771555.46
2226,112,CLIENT_OUT,out,3290157.39,17481398.07
2227,113,CLIENT_IN,in,1170911.44,18652309.51
2228,113,CLIENT_IN,in,3783504.13,22435813.64
2229,113,CLIENT_IN,in,2625041.2,25060854.85
2230,113,LOAN_ISSUE,out,15133173.74,10000000.0
2231,113,CLIENT_IN,in,777000.14,10777000.14
2232,113,CLIENT_OUT,out,4652765.52,10000000.0
2233,113,CLIENT_IN,in,1880382.81,11880382.81
2234,113,CLIENT_IN,in,4223909.11,16104291.92
2235,113,CLIENT_IN,in,2431926.47,18536218.4
2236,113,CLIENT_IN,in,1454505.34,19990723.74
2237,113,CLIENT_IN,in,3647243.71,23637967.45
2238,113,DEPOSIT_IN,in,6061207.63,29699175.08
2239,113,CLIENT_IN,in,4397211.77,34096386.85
2240,113,CLIENT_OUT,out,2939880.16,31156506.69
2241,113,CLIENT_OUT,out,3348087.68,27808419.02
2242,113,CLIENT_OUT,out,3746606.53,24061812.49
2243,114,DEPOSIT_IN,in,8073875.12,32135687.61
2244,114,CLIENT_IN,in,4181495.84,36317183.45
2245,114,CLIENT_IN,in,4348782.48,40665965.92
2246,114,CLIENT_IN,in,181967.67,40847933.6
2247,114,LOAN_ISSUE,out,2344478.75,38503454.85
2248,114,CLIENT_IN,in,1785699.15,40289153.99
2249,114,CLIENT_OUT,out,1996158.78,38292995.22
2250,114,DEPOSIT_IN,in,8684659.33,46977654.55
2251,114,CLIENT_OUT,out,2559496.5,44418158.04
2252,114,LOAN_ISSUE,out,10323695.52,34094462.52
2253,114,CLIENT_OUT,out,433262.32,33661200.21
2254,114,CLIENT_IN,in,2850082.14,36511282.35
2255,114,CLIENT_OUT,out,2568843.73,33942438.62
2256,114,CLIENT_IN,in,4679871.99,38622310.61
2257,114,LOAN_ISSUE,out,4940207.21,33682103.4
2258,114,CLIENT_OUT,out,4276948.64,29405154.76
2259,114,LOAN_ISSUE,out,8435074.73,20970080.03
2260,114,CLIENT_IN,in,773377.1,21743457.14
2261,114,CLIENT_OUT,out,4513948.88,17229508.26
2262,115,DEPOSIT_IN,in,5270346.15,22499854.41
2263,115,CLIENT_OUT,out,272850.61,22227003.79
2264,115,CLIENT_OUT,out,2981926.67,19245077.12
2265,115,CLIENT_IN,in,2790778.42,22035855.54
2266,115,CLIENT_IN,in,4131650.49,26167506.04
2267,115,CLIENT_IN,in,4614864.88,30782370.92
2268,115,CLIENT_IN,in,3238386.75,34020757.67
2269,115,DEPOSIT_IN,in,1411093.55,35431851.21
2270,115,CLIENT_OUT,out,874951.19,34556900.02
2271,115,CLIENT_OUT,out,1190405.85,33366494.17
2272,115,CLIENT_IN,in,1485623.79,34852117.95
2273,115,CLIENT_IN,in,1190779.3,36042897.26
2274,115,CLIENT_OUT,out,700073.88,35342823.38
2275,115,CLIENT_OUT,out,3719149.55,31623673.82
2276,115,CLIENT_IN,in,1979473.55,33603147.38
2277,115,CLIENT_IN,in,4574403.44,38177550.82
2278,115,CLIENT_OUT,out,2129274.33,36048276.49
2279,115,CLIENT_OUT,out,2807928.97,33240347.52
2280,115,LOAN_ISSUE,out,8694467.21,24545880.32
2281,115,CLIENT_IN,in,1445606.65,25991486.96
2282,116,CLIENT_OUT,out,2359788.61,23631698.35
2283,116,CLIENT_IN,in,3210263.51,26841961.87
2284,116,CLIENT_IN,in,2979940.92,29821902.79
2285,116,CLIENT_OUT,out,1714278.37,28107624.42
2286,116,LOAN_ISSUE,out,7118628.62,20988995.8
2287,116,CLIENT_IN,in,3845540.83,24834536.62
2288,116,CLIENT_OUT,out,4407809.36,20426727.27
2289,116,CLIENT_OUT,out,1856147.05,18570580.22
2290,116,CLIENT_IN,in,4930130.54,23500710.76
2291,116,LOAN_ISSUE,out,10417032.43,13083678.33
2292,116,CLIENT_OUT,out,4348153.5,10000000.0
2293,116,CLIENT_IN,in,4261171.16,14261171.16
2294,116,CLIENT_IN,in,2619961.71,16881132.87
2295,116,CLIENT_OUT,out,864585.51,16016547.36
2296,116,CLIENT_OUT,out,4024478.86,11992068.5
2297,116,CLIENT_IN,in,3445921.12,15437989.62
2298,116,CLIENT_OUT,out,4572793.27,10865196.35
2299,116,DEPOSIT_IN,in,5271952.91,16137149.26
2300,116,CLIENT_OUT,out,2640406.1,13496743.16
2301,116,DEPOSIT_IN,in,3884763.52,17381506.69
2302,116,DEPOSIT_IN,in,1936049.95,19317556.63
2303,116,CLIENT_IN,in,4665672.8,23983229.43
2304,116,CLIENT_IN,in,3797556.9,27780786.33
2305,116,CLIENT_IN,in,600557.76,28381344.09
2306,117,CLIENT_IN,in,293014.51,28674358.6
2307,117,DEPOSIT_IN,in,8291631.17,36965989.78
2308,117,CLIENT_IN,in,2868211.83,39834201.61
2309,117,CLIENT_IN,in,838163.56,40672365.17
2310,117,CLIENT_OUT,out,1623675.35,39048689.82
2311,117,CLIENT_OUT,out,2716039.55,36332650.27
2312,117,CLIENT_OUT,out,393539.79,35939110.48
2313,117,CLIENT_OUT,out,3844243.8,32094866.68
2314,117,CLIENT_OUT,out,3746981.83,28347884.85
2315,117,CLIENT_OUT,out,2017187.02,26330697.83
2316,117,CLIENT_OUT,out,2877590.52,23453107.32
2317,117,CLIENT_OUT,out,266862.06,23186245.25
2318,117,CLIENT_OUT,out,2488753.88,20697491.37
2319,117,LOAN_ISSUE,out,18754269.17,10000000.0
2320,117,CLIENT_IN,in,568187.41,10568187.41
2321,117,CLIENT_OUT,out,1986992.41,10000000.0
2322,117,CLIENT_IN,in,2880416.18,12880416.18
2323,118,CLIENT_IN,in,266566.81,13146982.99
2324,118,CLIENT_OUT,out,1289768.27,11857214.72
2325,118,CLIENT_IN,in,4635110.35,16492325.07
2326,118,CLIENT_OUT,out,2945247.21,13547077.86
2327,118,CLIENT_IN,in,1959167.73,15506245.59
2328,118,DEPOSIT_IN,in,5867001.15,21373246.74
2329,118,CLIENT_OUT,out,3238479.55,18134767.19
2330,118,CLIENT_OUT,out,1059179.56,17075587.63
2331,118,CLIENT_IN,in,1925396.9,19000984.54
2332,118,CLIENT_OUT,out,839574.61,18161409.93
2333,118,CLIENT_IN,in,3709141.35,21870551.28
2334,118,CLIENT_OUT,out,2074213.06,19796338.22
2335,118,CLIENT_OUT,out,376458.04,19419880.18
2336,118,CLIENT_IN,in,891258.98,20311139.16
2337,118,CLIENT_IN,in,3709883.64,24021022.8
2338,118,TAX,out,9891885.75,14129137.05
2339,119,CLIENT_OUT,out,3723792.36,10405344.68
2340,119,CLIENT_IN,in,2478837.34,12884182.02
2341,119,CLIENT_OUT,out,2296572.31,10587609.71
2342,119,CLIENT_OUT,out,2184870.0,10000000.0
2343,119,CLIENT_IN,in,2216918.63,12216918.63
2344,119,CLIENT_OUT,out,1397908.71,10819009.92
2345,119,LOAN_ISSUE,out,10598929.75,10000000.0
2346,119,CLIENT_IN,in,3646951.53,13646951.53
2347,119,LOAN_ISSUE,out,15815106.63,10000000.0
2348,119,DEPOSIT_IN,in,7739650.82,17739650.82
2349,119,CLIENT_IN,in,2300553.57,20040204.39
2350,119,CLIENT_IN,in,3749006.18,23789210.56
2351,119,CLIENT_IN,in,941030.9,24730241.46
2352,119,CLIENT_IN,in,4426110.8,29156352.26
2353,119,CLIENT_OUT,out,3090421.39,26065930.87
2354,119,CLIENT_IN,in,4680969.57,30746900.43
2355,119,CLIENT_OUT,out,1759221.18,28987679.25
2356,119,CLIENT_OUT,out,1092525.01,27895154.24
2357,119,CLIENT_IN,in,2033511.67,29928665.9
2358,119,CLIENT_IN,in,2056014.35,31984680.25
2359,119,CLIENT_OUT,out,4734602.42,27250077.83
2360,119,CLIENT_IN,in,1846829.92,29096907.75
2361,119,CLIENT_IN,in,4033261.18,33130168.93
2362,120,CLIENT_OUT,out,4838533.59,28291635.34
2363,120,DEPOSIT_IN,in,4615765.51,32907400.85
2364,120,CLIENT_IN,in,1771950.17,34679351.03
2365,120,LOAN_ISSUE,out,16668849.21,18010501.82
2366,120,DEPOSIT_IN,in,9811092.81,27821594.63
2367,120,CLIENT_IN,in,2530540.69,30352135.32
2368,120,CLIENT_OUT,out,1172195.0,29179940.32
2369,120,CLIENT_IN,in,3545800.58,32725740.89
2370,120,DEPOSIT_IN,in,538794.15,33264535.04
2371,120,CLIENT_IN,in,2104137.84,35368672.88
2372,120,CLIENT_OUT,out,272417.58,35096255.3
2373,120,CLIENT_OUT,out,4874033.1,30222222.2
2374,120,CLIENT_IN,in,4115817.24,34338039.44
2375,120,DEPOSIT_IN,in,3121687.24,37459726.68
2376,120,CLIENT_IN,in,2087890.79,39547617.47
2377,120,CLIENT_IN,in,840744.54,40388362.01
2378,120,CLIENT_OUT,out,3351068.96,37037293.04
2379,120,SALARY,out,11191752.7,25845540.34
2380,121,DEPOSIT_IN,in,3753051.0,29598591.35
2381,121,CLIENT_IN,in,778172.13,30376763.47
2382,121,CLIENT_IN,in,4035100.97,34411864.44
2383,121,CLIENT_IN,in,2448966.46,36860830.9
2384,121,LOAN_ISSUE,out,2832990.2,34027840.71
2385,121,CLIENT_IN,in,4037335.2,38065175.9
2386,121,CLIENT_IN,in,3421961.59,41487137.49
2387,121,DEPOSIT_IN,in,601934.7,42089072.2
2388,121,CLIENT_IN,in,690945.62,42780017.81
2389,121,CLIENT_OUT,out,4630349.57,38149668.25
2390,121,CLIENT_IN,in,3948637.83,42098306.08
2391,121,CLIENT_OUT,out,1635106.16,40463199.92
2392,121,CLIENT_OUT,out,1515084.04,38948115.88
2393,121,CLIENT_IN,in,579842.94,39527958.82
2394,121,CLIENT_OUT,out,1023545.29,38504413.53
2395,121,CLIENT_OUT,out,3964242.41,34540171.12
2396,121,LOAN_ISSUE,out,1374269.65,33165901.46
2397,122,CLIENT_IN,in,398374.58,33564276.05
2398,122,CLIENT_IN,in,3856666.75,37420942.79
2399,122,LOAN_ISSUE,out,18068042.29,19352900.5
2400,122,CLIENT_IN,in,4021743.1,23374643.59
2401,122,CLIENT_OUT,out,979759.36,22394884.24
2402,122,DEPOSIT_IN,in,4036536.51,26431420.74
2403,122,DEPOSIT_IN,in,9975270.51,36406691.25
2404,122,CLIENT_IN,in,2840842.53,39247533.79
2405,122,DEPOSIT_IN,in,924984.75,40172518.53
2406,122,CLIENT_OUT,out,4623900.64,35548617.89
2407,122,CLIENT_OUT,out,4283742.71,31264875.18
2408,122,CLIENT_OUT,out,525047.19,30739827.99
2409,122,LOAN_ISSUE,out,10823706.8,19916121.19
2410,122,CLIENT_IN,in,4688952.78,24605073.97
2411,122,CLIENT_OUT,out,4123544.83,20481529.14
2412,122,CLIENT_OUT,out,3331658.12,17149871.01
2413,122,CLIENT_OUT,out,3017784.82,14132086.2
2414,122,CLIENT_IN,in,2985370.89,17117457.09
2415,122,DEPOSIT_IN,in,6787877.34,23905334.43
2416,122,CLIENT_OUT,out,4125345.54,19779988.89
2417,122,CLIENT_OUT,out,2596466.65,17183522.24
2418,122,CLIENT_OUT,out,3462247.24,13721275.0
2419,122,CLIENT_IN,in,1514548.85,15235823.85
2420,122,CLIENT_IN,in,2605474.45,17841298.3
2421,123,CLIENT_OUT,out,4884695.95,12956602.35
2422,123,DEPOSIT_IN,in,1114904.07,14071506.42
2423,123,LOAN_ISSUE,out,14526020.8,10000000.0
2424,123,CLIENT_IN,in,1942589.37,11942589.37
2425,123,CLIENT_OUT,out,3816305.3,10000000.0
2426,123,CLIENT_OUT,out,161517.75,10000000.0
2427,123,CLIENT_IN,in,119238.22,10119238.22
2428,123,CLIENT_OUT,out,3195870.31,10000000.0
2429,123,CLIENT_IN,in,2584451.11,12584451.11
2430,123,CLIENT_IN,in,4733114.47,17317565.58
2431,123,CLIENT_OUT,out,1634777.58,15682788.01
2432,123,LOAN_ISSUE,out,11524937.1,10000000.0
2433,123,LOAN_ISSUE,out,9787809.51,10000000.0
2434,123,LOAN_ISSUE,out,3404751.08,10000000.0
2435,123,CLIENT_IN,in,3782756.72,13782756.72
2436,123,CLIENT_IN,in,4090890.07,17873646.79
2437,123,DEPOSIT_IN,in,7616702.62,25490349.41
2438,123,DEPOSIT_IN,in,5290604.07,30780953.48
2439,123,CLIENT_OUT,out,2210780.5,28570172.98
2440,123,CLIENT_IN,in,2468404.52,31038577.51
2441,123,CLIENT_IN,in,3672130.99,34710708.5
2442,123,CLIENT_OUT,out,3623864.81,31086843.69
2443,123,DEPOSIT_IN,in,3683352.25,34770195.94
2444,124,CLIENT_IN,in,4537229.49,39307425.42
2445,124,DEPOSIT_IN,in,9353143.87,48660569.29
2446,124,CLIENT_OUT,out,3976126.94,44684442.35
2447,124,CLIENT_OUT,out,4083690.25,40600752.11
2448,124,CLIENT_IN,in,3329232.43,43929984.54
2449,124,LOAN_ISSUE,out,3085020.86,40844963.67
2450,124,CLIENT_IN,in,2727351.62,43572315.3
2451,124,CLIENT_IN,in,424079.52,43996394.82
2452,124,CLIENT_OUT,out,4737886.83,39258507.99
2453,124,DEPOSIT_IN,in,9812609.36,49071117.35
2454,124,CLIENT_IN,in,3912943.32,52984060.67
2455,124,CLIENT_IN,in,4363818.83,57347879.49
2456,124,CLIENT_IN,in,3350634.92,60698514.41
2457,124,CLIENT_IN,in,417769.63,61116284.05
2458,124,CLIENT_OUT,out,4702322.78,56413961.26
2459,124,DEPOSIT_IN,in,8820104.42,65234065.68
2460,124,CLIENT_IN,in,1756955.44,66991021.13
2461,124,CLIENT_IN,in,3631400.23,70622421.36
2462,124,LOAN_ISSUE,out,10167566.04,60454855.32
2463,124,CLIENT_OUT,out,1981180.51,58473674.81
2464,125,CLIENT_OUT,out,4304902.2,54168772.61
2465,125,CLIENT_IN,in,1044373.86,55213146.48
2466,125,LOAN_ISSUE,out,6272139.76,48941006.71
2467,125,LOAN_ISSUE,out,19525528.28,29415478.43
2468,125,CLIENT_IN,in,2088505.29,31503983.72
2469,125,LOAN_ISSUE,out,16621589.4,14882394.32
2470,125,CLIENT_IN,in,1278399.25,16160793.58
2471,125,CLIENT_IN,in,4641989.75,20802783.32
2472,125,CLIENT_IN,in,111212.07,20913995.39
2473,125,CLIENT_OUT,out,1225330.43,19688664.97
2474,125,LOAN_ISSUE,out,13225381.99,10000000.0
2475,125,CLIENT_OUT,out,2438026.02,10000000.0
2476,125,LOAN_ISSUE,out,3169295.65,10000000.0
2477,125,DEPOSIT_IN,in,5055852.74,15055852.74
2478,125,CLIENT_OUT,out,4080737.52,10975115.22
2479,125,DEPOSIT_IN,in,7936389.54,18911504.75
2480,125,DEPOSIT_IN,in,1148273.12,20059777.87
2481,125,CLIENT_IN,in,2076749.7,22136527.57
2482,125,CLIENT_IN,in,4559037.07,26695564.64
2483,125,CLIENT_IN,in,3682407.3,30377971.94
2484,126,CLIENT_OUT,out,1617340.4,28760631.55
2485,126,CLIENT_OUT,out,2685271.22,26075360.33
2486,126,DEPOSIT_IN,in,9900316.45,35975676.78
2487,126,CLIENT_IN,in,4302711.85,40278388.63
2488,126,CLIENT_OUT,out,1932129.85,38346258.79
2489,126,CLIENT_OUT,out,1748344.48,36597914.31
2490,126,CLIENT_IN,in,1316164.87,37914079.18
2491,126,DEPOSIT_IN,in,8313936.29,46228015.47
2492,126,CLIENT_IN,in,3583642.4,49811657.87
2493,126,CLIENT_OUT,out,1451973.12,48359684.75
2494,126,CLIENT_OUT,out,2217692.0,46141992.75
2495,126,CLIENT_IN,in,662001.77,46803994.52
2496,126,CLIENT_OUT,out,4348207.09,42455787.43
2497,126,CLIENT_IN,in,791119.48,43246906.91
2498,126,CLIENT_OUT,out,918177.67,42328729.25
2499,127,DEPOSIT_IN,in,9036170.69,51364899.94
2500,127,CLIENT_IN,in,157705.78,51522605.72
2501,127,CLIENT_OUT,out,3994351.63,47528254.08
2502,127,CLIENT_OUT,out,2966153.74,44562100.35
2503,127,CLIENT_OUT,out,1427476.79,43134623.56
2504,127,LOAN_ISSUE,out,13295852.63,29838770.92
2505,127,DEPOSIT_IN,in,2406737.55,32245508.47
2506,127,CLIENT_OUT,out,218820.93,32026687.54
2507,127,CLIENT_IN,in,4769922.77,36796610.31
2508,127,CLIENT_IN,in,1288519.96,38085130.27
2509,127,CLIENT_OUT,out,3820110.75,34265019.52
2510,127,CLIENT_OUT,out,4007553.45,30257466.07
2511,127,CLIENT_IN,in,2091638.59,32349104.66
2512,127,CLIENT_IN,in,3234259.56,35583364.22
2513,127,CLIENT_OUT,out,272891.67,35310472.55
2514,127,CLIENT_OUT,out,2459395.63,32851076.92
2515,127,CLIENT_OUT,out,1762264.77,31088812.15
2516,127,CLIENT_OUT,out,1218085.5,29870726.65
2517,127,CLIENT_IN,in,1312255.99,31182982.64
2518,127,DEPOSIT_IN,in,5074562.25,36257544.89
2519,128,CLIENT_OUT,out,4084680.17,32172864.72
2520,128,CLIENT_IN,in,1432956.78,33605821.5
2521,128,CLIENT_IN,in,4046066.29,37651887.8
2522,128,CLIENT_IN,in,188917.39,37840805.19
2523,128,CLIENT_OUT,out,1862160.21,35978644.98
2524,128,CLIENT_IN,in,1086246.94,37064891.93
2525,128,LOAN_ISSUE,out,10844429.31,26220462.62
2526,128,LOAN_ISSUE,out,11507717.6,14712745.02
2527,128,CLIENT_OUT,out,2114557.58,12598187.44
2528,128,CLIENT_IN,in,3197515.74,15795703.18
2529,128,CLIENT_OUT,out,3794359.08,12001344.11
2530,128,CLIENT_IN,in,1191391.49,13192735.59
2531,128,LOAN_ISSUE,out,7022917.38,10000000.0
2532,128,DEPOSIT_IN,in,1743714.28,11743714.28
2533,128,CLIENT_OUT,out,301842.53,11441871.75
2534,128,CLIENT_IN,in,3225919.86,14667791.61
2535,128,CLIENT_IN,in,4704863.81,19372655.43
2536,128,CLIENT_OUT,out,3907536.08,15465119.35
2537,128,CLIENT_OUT,out,3928832.87,11536286.48
2538,129,CLIENT_OUT,out,1277871.7,10258414.78
2539,129,DEPOSIT_IN,in,2234505.32,12492920.1
2540,129,CLIENT_OUT,out,530271.67,11962648.43
2541,129,CLIENT_OUT,out,861698.26,11100950.17
2542,129,LOAN_ISSUE,out,16084701.29,10000000.0
2543,129,CLIENT_IN,in,4416026.95,14416026.95
2544,129,DEPOSIT_IN,in,7787931.58,22203958.53
2545,129,LOAN_ISSUE,out,9463822.01,12740136.52
2546,129,CLIENT_OUT,out,3748526.52,10000000.0
2547,129,CLIENT_IN,in,1388160.88,11388160.88
2548,129,CLIENT_IN,in,2708851.56,14097012.44
2549,129,CLIENT_OUT,out,2897469.0,11199543.44
2550,129,CLIENT_IN,in,3702957.19,14902500.63
2551,129,CLIENT_IN,in,2647540.23,17550040.86
2552,129,CLIENT_IN,in,742213.25,18292254.12
2553,129,CLIENT_OUT,out,2139616.17,16152637.95
2554,129,LOAN_ISSUE,out,7535130.84,10000000.0
2555,129,CLIENT_IN,in,1163714.25,11163714.25
2556,129,CLIENT_OUT,out,3992493.63,10000000.0
2557,129,CLIENT_IN,in,942701.55,10942701.55
2558,129,CLIENT_IN,in,1831168.24,12773869.79
2559,129,CLIENT_OUT,out,798544.32,11975325.48
2560,130,CLIENT_IN,in,2710047.75,14685373.22
2561,130,CLIENT_IN,in,244337.11,14929710.33
2562,130,CLIENT_IN,in,1411214.17,16340924.5
2563,130,CLIENT_IN,in,990011.22,17330935.72
2564,130,CLIENT_IN,in,302573.91,17633509.64
2565,130,DEPOSIT_IN,in,7670469.55,25303979.18
2566,130,CLIENT_OUT,out,3061804.77,22242174.41
2567,130,DEPOSIT_IN,in,9650872.34,31893046.74
2568,130,CLIENT_OUT,out,2319974.87,29573071.87
2569,130,CLIENT_IN,in,1569025.66,31142097.53
2570,130,CLIENT_IN,in,4890703.71,36032801.24
2571,130,CLIENT_OUT,out,4801248.82,31231552.41
2572,130,CLIENT_IN,in,3284696.4,34516248.81
2573,130,CLIENT_IN,in,1385127.44,35901376.25
2574,130,CLIENT_OUT,out,1709501.06,34191875.19
2575,130,CLIENT_IN,in,2496371.42,36688246.6
2576,131,CLIENT_IN,in,4692011.17,41380257.77
2577,131,CLIENT_IN,in,3114091.04,44494348.81
2578,131,CLIENT_IN,in,4262807.86,48757156.67
2579,131,LOAN_ISSUE,out,3134031.1,45623125.57
2580,131,CLIENT_IN,in,3183945.58,48807071.15
2581,131,CLIENT_OUT,out,138561.96,48668509.19
2582,131,CLIENT_OUT,out,3654286.5,45014222.68
2583,131,CLIENT_IN,in,1957834.27,46972056.95
2584,131,CLIENT_IN,in,2059589.76,49031646.71
2585,131,CLIENT_IN,in,1143314.33,50174961.04
2586,131,LOAN_ISSUE,out,19690787.46,30484173.58
2587,131,CLIENT_OUT,out,1709590.81,28774582.77
2588,131,CLIENT_IN,in,132689.03,28907271.8
2589,131,CLIENT_IN,in,4032145.66,32939417.46
2590,131,CLIENT_IN,in,544771.56,33484189.02
2591,131,CLIENT_OUT,out,3121866.07,30362322.96
2592,131,CLIENT_IN,in,955830.39,31318153.34
2593,131,CLIENT_OUT,out,2989793.8,28328359.54
2594,132,LOAN_ISSUE,out,6688466.12,21639893.42
2595,132,CLIENT_OUT,out,4308010.51,17331882.9
2596,132,CLIENT_OUT,out,3551627.4,13780255.51
2597,132,CLIENT_OUT,out,391046.99,13389208.52
2598,132,CLIENT_OUT,out,1432645.52,11956563.0
2599,132,CLIENT_IN,in,4084853.45,16041416.45
2600,132,CLIENT_OUT,out,292786.11,15748630.34
2601,132,CLIENT_IN,in,1225703.33,16974333.67
2602,132,LOAN_ISSUE,out,10333332.21,10000000.0
2603,132,CLIENT_IN,in,3161142.66,13161142.66
2604,132,CLIENT_IN,in,310851.96,13471994.61
2605,132,CLIENT_OUT,out,1814209.58,11657785.04
2606,132,DEPOSIT_IN,in,9752599.8,21410384.83
2607,132,CLIENT_OUT,out,2330887.89,19079496.95
2608,132,CLIENT_IN,in,3927080.04,23006576.98
2609,132,CLIENT_IN,in,960763.08,23967340.07
2610,132,CLIENT_IN,in,4443322.9,28410662.97
2611,132,CLIENT_OUT,out,1341385.86,27069277.11
2612,132,CLIENT_OUT,out,4816528.22,22252748.89
2613,132,CLIENT_IN,in,1404695.02,23657443.9
2614,133,CLIENT_IN,in,1181718.21,24839162.12
2615,133,CLIENT_IN,in,2196604.9,27035767.01
2616,133,CLIENT_IN,in,1096383.13,28132150.14
2617,133,CLIENT_IN,in,1439441.14,29571591.29
2618,133,CLIENT_OUT,out,964405.54,28607185.75
2619,133,CLIENT_IN,in,2018944.57,30626130.32
2620,133,LOAN_ISSUE,out,8574139.01,22051991.31
2621,133,CLIENT_OUT,out,4799861.87,17252129.45
2622,133,LOAN_ISSUE,out,4939252.36,12312877.09
2623,133,CLIENT_IN,in,316257.22,12629134.31
2624,133,LOAN_ISSUE,out,2284185.83,10344948.48
2625,133,CLIENT_OUT,out,4247574.68,10000000.0
2626,133,CLIENT_IN,in,4935867.7,14935867.7
2627,133,CLIENT_OUT,out,3427499.51,11508368.19
2628,133,CLIENT_IN,in,1874573.33,13382941.51
2629,133,LOAN_ISSUE,out,14200071.87,10000000.0
2630,134,CLIENT_IN,in,2891187.42,12891187.42
2631,134,CLIENT_IN,in,3048794.49,15939981.91
2632,134,CLIENT_IN,in,3179768.23,19119750.14
2633,134,LOAN_ISSUE,out,8496564.3,10623185.84
2634,134,CLIENT_OUT,out,1970968.37,10000000.0
2635,134,CLIENT_OUT,out,3752272.85,10000000.0
2636,134,CLIENT_IN,in,1998170.06,11998170.06
2637,134,CLIENT_OUT,out,3621895.84,10000000.0
2638,134,CLIENT_IN,in,3402180.26,13402180.26
2639,134,CLIENT_OUT,out,1680633.72,11721546.55
2640,134,CLIENT_OUT,out,746549.94,10974996.61
2641,134,CLIENT_OUT,out,4112527.88,10000000.0
2642,134,CLIENT_OUT,out,4989298.14,10000000.0
2643,134,DEPOSIT_IN,in,1424792.38,11424792.38
2644,134,LOAN_ISSUE,out,6908749.69,10000000.0
2645,135,DEPOSIT_IN,in,6414638.93,16414638.93
2646,135,CLIENT_OUT,out,2787787.28,13626851.65
2647,135,CLIENT_IN,in,2320736.17,15947587.82
2648,135,CLIENT_OUT,out,2408402.03,13539185.79
2649,135,CLIENT_OUT,out,119209.26,13419976.53
2650,135,CLIENT_OUT,out,4692598.99,10000000.0
2651,135,CLIENT_OUT,out,786021.31,10000000.0
2652,135,CLIENT_OUT,out,1946836.14,10000000.0
2653,135,CLIENT_IN,in,4675536.23,14675536.23
2654,135,CLIENT_OUT,out,3641684.7,11033851.53
2655,135,CLIENT_IN,in,3631044.3,14664895.83
2656,135,CLIENT_IN,in,2700745.13,17365640.96
2657,135,LOAN_ISSUE,out,17087026.92,10000000.0
2658,135,CLIENT_OUT,out,2636248.08,10000000.0
2659,135,CLIENT_IN,in,1526978.1,11526978.1
2660,135,SALARY,out,5079652.64,10000000.0
2661,136,CLIENT_OUT,out,4024766.67,10000000.0
2662,136,LOAN_ISSUE,out,2792588.49,10000000.0
2663,136,LOAN_ISSUE,out,3011756.33,10000000.0
